case_id,assignmentdate_238D,assignmentdate_4527235D,assignmentdate_4955616D,birthdate_574D,contractssum_5085716L,dateofbirth_337D,dateofbirth_342D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,description_5085714M,education_1103M,education_88M,firstquarter_103L,for3years_128L,for3years_504L,for3years_584L,formonth_118L,formonth_206L,formonth_535L,forquarter_1017L,forquarter_462L,forquarter_634L,fortoday_1092L,forweek_1077L,forweek_528L,forweek_601L,foryear_618L,foryear_818L,foryear_850L,fourthquarter_440L,maritalst_385M,maritalst_893M,numberofqueries_373L,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtcount_4527229L,pmtcount_4955617L,pmtcount_693L,pmtscount_423L,pmtssum_45A,requesttype_4525192L,responsedate_1012D,responsedate_4527233D,responsedate_4917613D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L
1174,,,,1978-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,8.0,6709.0,,2019-01-28,,,,,,
1175,2016-07-01,,,1953-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,8190.0664,,,,,6.0,,,,2019-01-28,,,,,,
1176,,,,1974-05-01,,1974-05-01,,4.0,9.0,1.0,21.0,3.0,a55475b1,6b2ae0fa,a55475b1,11.0,,,,,,,,,,,,,,,,,3.0,a7fcb6e5,a55475b1,21.0,,,,,,,7.0,2800.0,,2019-01-28,,,,,8.0,10.0
1177,,,,1975-02-01,,1975-02-01,,0.0,0.0,0.0,4.0,0.0,a55475b1,717ddd49,a55475b1,4.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,4.0,,,,,,,12.0,8493.601,,2019-01-28,,,,,4.0,6.0
1178,,,,1977-09-01,,1977-09-01,,0.0,0.0,0.0,3.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,3.0,,,,,,,7.0,10084.4,,2019-01-28,,,,,3.0,0.0
1180,,,,1966-02-01,,1966-02-01,,3.0,4.0,0.0,7.0,0.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,7.0,,,,,,,6.0,3738.0,,2019-01-29,,,,,0.0,5.0
1181,,,,1990-02-01,,1990-02-01,,1.0,1.0,1.0,3.0,1.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,3.0,,,,,,,13.0,8400.4,,2019-01-29,,,,,0.0,2.0
1182,,,,1966-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,18.0,16266.4,,2019-01-29,,,,,,
1183,1999-01-08,,,1948-12-01,,1948-12-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,1.0,16335.2,,,,,6.0,,,,2019-01-29,,,,,1.0,1.0
1184,,,,1977-03-01,,1977-03-01,,2.0,2.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,7.0,,,,,,,,,,,,,,,,,6.0,3439d993,a55475b1,2.0,,,,,,,6.0,16702.8,,2019-01-29,,,,,1.0,1.0
1185,2012-06-05,,,1954-01-01,,1954-01-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6828.3667,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1186,2015-07-22,,,1962-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4552.3003,,,,,6.0,,,,2019-01-29,,,,,,
1187,,,,1969-07-01,,1969-07-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,60.0,,2019-01-29,,,,,0.0,2.0
1188,,,,1986-07-01,,1986-07-01,,5.0,6.0,0.0,12.0,4.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,8.0,a55475b1,a55475b1,12.0,,,,,,,7.0,5400.0,,2019-01-29,,,,,5.0,4.0
1189,,,,1969-01-01,,1969-01-01,,1.0,1.0,0.0,5.0,0.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,5.0,,,,,,,6.0,4333.6,,2019-01-29,,,1% - 1%,1.493234,1.0,3.0
1190,,,,1994-01-01,,1994-01-01,,1.0,2.0,0.0,4.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,4.0,,,,,,,8.0,9727.564,,2019-01-29,,,,,2.0,1.0
1191,,,,1963-02-01,,1963-02-01,,1.0,1.0,1.0,5.0,1.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,5.0,,,,,,,7.0,10244.46,,2019-01-29,,,,,2.0,2.0
1192,2012-11-08,,,1954-09-01,,1954-09-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,13062.467,,,,,6.0,,,,2019-01-29,,,,,1.0,0.0
1193,2007-07-25,,,1949-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7102.3335,,,,,6.0,,,,2019-01-29,,,2% - 2%,1.154206,,
1194,,,,1963-04-01,,1963-04-01,,2.0,2.0,0.0,5.0,2.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,5.0,,,,,,,6.0,9126.86,,2019-01-29,,,,,3.0,0.0
1195,1995-12-07,,,1950-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7141.1665,,,,,6.0,,,,2019-01-29,,,,,,
1196,,,,1969-01-01,,1969-01-01,,6.0,8.0,2.0,10.0,6.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,10.0,,,,,,,1.0,850.0,,2019-01-29,,,,,4.0,2.0
1197,,,,1974-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,3047.6,,2019-01-29,,,,,,
1198,,,,1971-05-01,,1971-05-01,,1.0,1.0,0.0,3.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,3.0,,,,,,,7.0,11285.601,,2019-01-29,,,,,2.0,3.0
1199,,,,1988-12-01,,1988-12-01,,0.0,0.0,0.0,3.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,3.0,,,,,,,11.0,7607.268,,2019-01-29,,,,,6.0,0.0
1200,,,,1969-11-01,,1969-11-01,,2.0,4.0,0.0,5.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,5.0,,,,,,,4.0,2716.4001,,2019-01-29,,,,,0.0,2.0
1201,2014-08-27,,,1951-08-01,,1951-08-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,9833.834,,,,,6.0,,,,2019-01-29,,,,,1.0,2.0
1202,2017-03-10,,,1954-03-01,,1954-03-01,,1.0,1.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,2.0,6827.7666,,,,,6.0,,,,2019-01-29,,,,,1.0,0.0
1203,2012-05-30,,,1954-05-01,,1954-05-01,,1.0,1.0,0.0,2.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,2.0,18474.068,,,,,6.0,,,,2019-01-29,,,,,1.0,1.0
1204,2017-09-16,,,1959-09-01,,1959-09-01,,3.0,3.0,1.0,7.0,2.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,38c061ee,a55475b1,7.0,4808.067,,,,,6.0,,,,2019-01-29,,,,,8.0,3.0
1205,2016-03-22,,,1953-03-01,,1953-03-01,,1.0,2.0,1.0,2.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,2.0,6235.933,,,,,6.0,,,,2019-01-29,,,,,0.0,1.0
1206,,,,1976-10-01,,1976-10-01,,2.0,3.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,3.0,,,,,,,9.0,8049.4,,2019-01-29,,,,,0.0,1.0
1207,,,,1984-07-01,,1984-07-01,,2.0,4.0,0.0,6.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,6.0,,,,,,,7.0,5626.6,,2019-01-29,,,,,1.0,4.0
1208,,,,1963-06-01,,1963-06-01,,0.0,0.0,0.0,3.0,0.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,b6cabe76,a55475b1,3.0,,,,,,,5.0,8519.179,,2019-01-29,,,,,1.0,0.0
1209,,,,1980-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,15649.601,,2019-01-29,,,,,,
1210,,,,1970-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,2400.0,,2019-01-29,,,,,,
1211,,,,1988-03-01,,1988-03-01,,2.0,2.0,1.0,3.0,2.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,3.0,,,,,,,5.0,5965.2,,2019-01-29,,,,,0.0,1.0
1212,2017-03-29,,,1953-07-01,,1953-07-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,b6cabe76,a55475b1,0.0,6827.7666,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1213,,,,1966-04-01,,1966-04-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,0.0,,,,,,,3.0,1485.8,,2019-01-29,,,1% - 1%,1.467155,0.0,0.0
1214,,,,1994-04-01,,1994-04-01,,0.0,0.0,0.0,6.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,6.0,,,,,,,4.0,2690.3481,,2019-01-29,,,,,3.0,2.0
1215,,,,1994-06-01,,1994-06-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,6620.388,,2019-01-29,,,,,0.0,0.0
1216,,,,1985-07-01,,1985-07-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,2.0,1617.2001,,2019-01-29,,,,,0.0,0.0
1217,,,,1970-01-01,,1970-01-01,,3.0,4.0,0.0,13.0,3.0,a55475b1,6b2ae0fa,a55475b1,9.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,13.0,,,,,,,6.0,19542.4,,2019-01-30,,,,,6.0,10.0
1218,,,,1995-09-01,,1995-09-01,,4.0,4.0,0.0,4.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,4.0,,,,,,,5.0,16980.8,,2019-01-29,,,,,0.0,0.0
1219,2009-12-08,,,1946-12-01,,1946-12-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,1.0,16560.6,,,,,14.0,,,,2019-01-29,,,,,0.0,1.0
1220,2003-03-25,,,1948-07-01,,1948-07-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a7fcb6e5,a55475b1,0.0,7141.1665,,,,,6.0,,,,2019-01-29,,,,,2.0,0.0
1221,,,,1979-09-01,,1979-09-01,,6.0,6.0,2.0,11.0,6.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,8.0,a55475b1,a55475b1,11.0,,,,,,,27.0,34740.8,,2019-02-05,,,,,6.0,2.0
1222,2014-09-13,,,1956-09-01,,1956-09-01,,1.0,2.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,2.0,6828.3667,,,,,6.0,,,,2019-01-29,,,26% - 33%,-1.1668315,0.0,1.0
1223,,,,1981-06-01,,1981-06-01,,4.0,7.0,2.0,16.0,2.0,a55475b1,a55475b1,a55475b1,7.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,16.0,,,,,,,6.0,6971.4,,2019-01-29,,,,,10.0,10.0
1224,2016-12-28,,,1958-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6827.9663,,,,,6.0,,,,2019-01-29,,,,,,
1225,,,,1966-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,,,,2019-01-29,,,,,,
1226,2010-10-22,,,1947-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,16758.068,,,,,6.0,,,,2019-01-29,,,,,,
1227,,,,1990-12-01,,1990-12-01,,3.0,3.0,1.0,8.0,2.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,8.0,,,,,,,7.0,30847.363,,2019-01-29,,,,,8.0,1.0
1228,,,,1989-03-01,,1989-03-01,,5.0,5.0,3.0,6.0,3.0,a55475b1,a55475b1,a55475b1,5.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,6.0,,,,,,,6.0,10552.603,,2019-01-29,,,,,4.0,4.0
1229,,,,1990-02-01,,1990-02-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,2478.8,,2019-01-29,,,,,0.0,0.0
1230,,,,1979-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,3527.2,,2019-01-29,,,,,,
1231,2017-12-27,,,1959-12-01,,1959-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,0.0,6827.7666,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1232,,,,1992-12-01,,1992-12-01,,0.0,2.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,2.0,,,,,,,6.0,9501.2,,2019-01-29,,,,,3.0,6.0
1233,,,,1986-11-01,,1986-11-01,,2.0,3.0,1.0,14.0,2.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,14.0,,,,,,,8.0,10056.4,,2019-01-29,,,,,10.0,2.0
1234,,,,1964-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,11036.601,,2019-01-29,,,,,,
1235,,,,1996-09-01,,1996-09-01,,4.0,6.0,1.0,6.0,3.0,a55475b1,717ddd49,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a7fcb6e5,a55475b1,6.0,,,,,,,6.0,13024.284,,2019-01-29,,,,,0.0,2.0
1236,2015-03-27,,,1957-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6828.1665,,,,,6.0,,,,2019-01-29,,,,,,
1237,,,,1961-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,3895.8,,2019-01-29,,,,,,
1238,2016-07-12,,,1958-05-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5519.267,,,,,6.0,,,,2019-01-29,,,,,,
1240,2018-12-17,,,1960-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,1203.6,,,,,2.0,,,,2019-01-29,,,,,,
1241,2010-01-20,,,1947-01-01,,1947-01-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,13439.0,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1242,,,,1956-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,6646.8003,,2019-01-29,,,,,,
1243,1993-08-23,,,1948-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7268.8335,,,,,6.0,,,,2019-01-29,,,,,,
1244,,,,1986-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,3000.0,,2019-01-29,,,,,,
1245,,,,1956-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,1.0,954.60004,,2019-01-29,,,,,,
1246,,,,1995-11-01,,1995-11-01,,1.0,1.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,,,,,,,0.0,0.0,,2019-01-29,,,,,1.0,0.0
1247,,,,1995-07-01,,1995-07-01,,0.0,0.0,0.0,4.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,4.0,,,,,,,6.0,7057.6,,2019-01-29,,,,,4.0,1.0
1248,,,,1982-01-01,,1982-01-01,,2.0,2.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,9.0,12752.4,,2019-01-29,,,,,0.0,0.0
1249,2015-09-14,,,1957-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6828.1665,,,,,6.0,,,,2019-01-29,,,,,,
1250,,,,1965-12-01,,1965-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,0.0,,,,,,,6.0,3967.4001,,2019-01-29,,,,,1.0,0.0
1251,,,,1958-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,6437.0,,2019-01-29,,,,,,
1252,,,,1996-01-01,,1996-01-01,,2.0,2.0,0.0,7.0,2.0,a55475b1,717ddd49,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,7.0,,,,,,,4.0,2995.0,,2019-01-29,,,,,2.0,3.0
1253,2012-11-17,,,1949-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,16011.468,,,,,6.0,,,,2019-01-29,,,,,,
1254,,,,1985-01-01,,1985-01-01,,4.0,8.0,2.0,13.0,4.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,6.0,a55475b1,a55475b1,13.0,,,,,,,11.0,7871.16,,2019-01-29,,,15% - 19%,-0.4626965,2.0,4.0
1255,,,,1974-05-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,13011.78,,2019-01-29,,,,,,
1256,2018-10-29,,,1955-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,2064.5667,,,,,2.0,,,,2019-01-29,,,,,,
1259,2003-09-15,,,1958-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,14295.067,,,,,6.0,,,,2019-01-29,,,,,,
1260,2013-11-22,,,1955-11-01,,1955-11-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,0.0,b6cabe76,a55475b1,2.0,14989.867,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1261,,,,1974-12-01,,1974-12-01,,3.0,5.0,2.0,7.0,3.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,7.0,,,,,,,0.0,0.0,,2019-01-29,,,3% - 4%,0.7369409,0.0,3.0
1262,2018-09-12,,,1955-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,1144.6333,,,,,4.0,,,,2019-01-29,,,,,,
1263,,,,1995-12-01,,1995-12-01,,14.0,16.0,6.0,21.0,7.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,8.0,a55475b1,a55475b1,21.0,,,,,,,5.0,5000.0,,2019-01-29,,,8% - 11%,0.084964044,5.0,4.0
1264,,,,1989-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,4800.0,,2019-01-29,,,,,,
1265,,,,1982-06-01,,1982-06-01,,2.0,2.0,2.0,4.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,4.0,,,,,,,8.0,4790.0,,2019-01-29,,,,,2.0,2.0
1266,1997-05-09,,,1955-09-01,,1955-09-01,,7.0,8.0,4.0,10.0,7.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,8.0,3439d993,a55475b1,10.0,14866.067,,,,,6.0,,,,2019-01-29,,,,,3.0,3.0
1267,,,,1991-09-01,,1991-09-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,1.0,,,,,,,2.0,1160.0,,2019-01-29,,,67% - 100%,0.0,0.0,0.0
1268,2006-12-13,,,1948-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7102.3335,,,,,6.0,,,,2019-01-29,,,,,,
1269,,,,1985-08-01,,1985-08-01,,0.0,2.0,0.0,6.0,0.0,a55475b1,c8e1a1d0,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,6.0,,,,,,,5.0,5112.186,,2019-01-29,,,,,4.0,4.0
1270,2015-11-09,,,1957-11-01,,1957-11-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6828.1665,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1271,2017-09-11,,,1954-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6372.5,,,,,6.0,,,,2019-01-28,,,,,,
1272,,,,1990-07-01,,1990-07-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,0.0,,,,,,,6.0,15573.766,,2019-01-29,,,,,0.0,0.0
1273,2017-06-20,,,1959-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4040.2,,,,,6.0,,,,2019-01-29,,,,,,
1274,,,,1982-08-01,,1982-08-01,,1.0,2.0,1.0,2.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,2.0,,,,,,,9.0,5981.8003,,2019-01-23,,,,,1.0,1.0
1275,,,,1966-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,4200.0,,2019-01-29,,,,,,
1276,2009-04-13,,,1951-04-01,,1951-04-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6829.5664,,,,,6.0,,,,2019-01-29,,,,,0.0,0.0
1277,2018-07-13,,,1955-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5029.8335,,,,,6.0,,,,2019-01-29,,,,,,
1278,2018-09-18,,,1955-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4578.1,,,,,4.0,,,,2019-01-29,,,,,,
1279,,,,1987-05-01,,1987-05-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,0.0,,,,,,,6.0,4040.4001,,2019-01-29,,,,,0.0,0.0
1280,,,,1977-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,10233.8,,2019-01-29,,,20% - 25%,-0.93211985,,
1281,,,,1993-08-01,,1993-08-01,,1.0,4.0,1.0,6.0,1.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,6.0,,,,,,,0.0,0.0,,2019-01-29,,,,,4.0,3.0
1282,,,,1971-03-01,,1971-03-01,,5.0,5.0,2.0,6.0,4.0,a55475b1,a55475b1,a55475b1,9.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,6.0,,,,,,,6.0,12144.2,,2019-01-29,,,,,4.0,6.0
1283,2018-09-12,,,1955-07-01,,1955-07-01,,2.0,4.0,0.0,14.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,14.0,854.7,,,,,4.0,,,,2019-01-29,,,,,8.0,4.0
1284,2017-05-09,,,1954-04-01,,1954-04-01,,2.0,2.0,2.0,4.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,4.0,5690.033,,,,,6.0,,,,2019-01-29,,,,,4.0,0.0
